lib_id,contains_non_Culicidae_COI,species,is_contaminated,snp_count,mean_frequency,mean_depth
19WHSDH1906,,Culex tritaeniorhynchus,no,1.3986013986013983,0.05126738839415634,42.5
19WHSDH1907,,Culex tritaeniorhynchus,no,5.124919923126201,0.2583918742039856,104.875
19WHSDH1908,,Culex tritaeniorhynchus,no,3.2615786040443573,0.36000158088620166,88.6
19WHSDH1909,,Culex tritaeniorhynchus,no,0,0,0
19WHSDH1910,,Culex tritaeniorhynchus,no,0,0,0
19WHSR1912,,Armigeres subalbatus,no,0,0,0
19WHSR1914,,Armigeres subalbatus,no,0,0,0
19WHSR1915,,Armigeres subalbatus,no,3.5971223021582737,0.14052671146705942,8.25
19WHSR1916,,Armigeres subalbatus,no,1.937984496124031,0.44,22
19WHSR1918,,Armigeres subalbatus,no,0,0,0
19WHSR1920,,Armigeres subalbatus,no,0,0,0
19WHYW1881,,Aedes albopictus,no,0,0,0
19WHYW1882,,Aedes albopictus,no,0,0,0
19WHYW1883,,Aedes albopictus,no,0,0,0
19WHYW1884,,Aedes albopictus,no,0,0,0
19WHYW1885,,Aedes albopictus,no,0.5580357142857143,0.05333333333333334,8
19WHYW1886,,Aedes albopictus,no,0,0,0
19WHYW1887,,Aedes albopictus,no,0,0,0
19WHYW1888,,Aedes albopictus,no,0,0,0
19WHYW1889,,Aedes albopictus,no,0.6389776357827476,0.05084745762711865,6
19WHYW1890,,Aedes albopictus,no,0.6653359946773121,0.16883116883116883,13
19XJYW1034,,Ochlerotatus caspius,no,0,0,0
19XJYW1035,,Ochlerotatus caspius,no,0,0,0
19XJYW1036,,Ochlerotatus caspius,no,0,0,0
19XJYW1037,,Ochlerotatus caspius,no,0,0,0
19XJYW1038,,Ochlerotatus caspius,no,0,0,0
19XJYW1039,,Ochlerotatus caspius,no,0,0,0
19XJYW1041,,Ochlerotatus caspius,no,0.7002801120448179,0.05732484076433121,9
19XJYW1042,,Ochlerotatus caspius,no,0,0,0
19XZKW1044,,Culex quinquefasciatus,no,7.317073170731708,0.06999702853185506,98.83333333333331
19XZKW1045,,Culex quinquefasciatus,no,7.402837754472547,0.12665528789518546,136.58333333333334
19XZKW1046,,Culex quinquefasciatus,no,5.122367672168469,0.0953146050120382,156.88888888888889
19XZKW1047,,Culex quinquefasciatus,no,7.897934386391251,0.12578862231183988,191.6153846153846
19XZKW1048,,Culex pipiens,no,9.70873786407767,0.10245664247145736,97.9375
19XZKW1049,,Culex pipiens,no,9.702457956015524,0.10826523849990748,148.26666666666668
19XZKW1050,,Culex quinquefasciatus,no,7.74764803541782,0.12927906155046984,105.71428571428572
19XZKW1051,,Culex quinquefasciatus,no,6.916426512968299,0.1263282340725383,230.83333333333337
19XZKW1052,,Culex quinquefasciatus,no,6.940427993059572,0.07334500772766067,91.08333333333331
19XZKW1053,,Culex quinquefasciatus,no,0,0,0
20AHAW0240,,Anopheles sinensis,no,0,0,0
20AHKW0202,,Culex pipiens,no,8.425145819831496,0.18870602420870997,27.692307692307693
20AHKW0203,,Culex pipiens,no,7.194244604316547,0.08481024889850805,9.454545454545457
20AHKW0204,,Culex pipiens,no,19.46787800129786,0.13781242126586288,14.566666666666666
20AHKW0205,,Culex pipiens,no,11.40684410646388,0.15510110861128332,18.38888888888889
20AHKW0206,,Culex quinquefasciatus,no,1.86219739292365,0.07222875048962006,7.333333333333333
20AHKW0207,,Culex pipiens,no,10.759493670886076,0.08009169331297872,8.588235294117647
20AHKW0208,,Culex pipiens,no,1.96078431372549,0.0812818967249347,6.333333333333333
20AHKW0210,,Culex pipiens,no,0.6345177664974618,0.10526315789473684,16
20AHKW0211,,Culex quinquefasciatus,no,8.880994671403197,0.19027389226229136,67.26666666666667
20AHSDH0212,,Culex tritaeniorhynchus,no,1.2634238787113077,0.05057450910951087,39.5
20AHSDH0213,,Culex tritaeniorhynchus,no,4.472843450479234,0.0660028136914375,18.142857142857142
20AHSDH0214,,Culex tritaeniorhynchus,no,5.780346820809248,0.05896923661463213,29.11111111111111
20AHSDH0215,,Culex tritaeniorhynchus,no,0,0,0
20AHSDH0216,,Culex tritaeniorhynchus,no,5.263157894736842,0.07001864013202909,14.25
20AHSDH0217,,Culex tritaeniorhynchus,no,4.21179302045728,0.07187236172381432,53
20AHSDH0218,,Culex tritaeniorhynchus,no,0,0,0
20AHSDH0220,,Culex tritaeniorhynchus,no,0.6361323155216285,0.4990059642147117,251
20AHSDH0221,,Culex tritaeniorhynchus,no,0.6191950464396285,0.05161290322580645,32
20AHSR0222,,Armigeres subalbatus,no,4.833836858006042,0.13868582765251214,25.75
20AHSR0223,,Armigeres subalbatus,no,3.981420039814201,0.1037748647137841,32.166666666666664
20AHSR0224,,Armigeres subalbatus,no,2.546148949713558,0.08056158833404002,16.25
20AHSR0226,,Armigeres subalbatus,no,0,0,0
20AHSR0227,,Armigeres subalbatus,no,1.7964071856287425,0.07521807521807522,22.666666666666668
20AHSR0228,,Armigeres subalbatus,no,2.493765586034913,0.10832453033409972,24
20AHSR0229,,Armigeres subalbatus,no,15.663643858202802,0.16669522240702,44
20AHSR0230,,Armigeres subalbatus,no,4.087193460490463,0.10209673507292912,25.666666666666668
20AHSR0231,,Armigeres subalbatus,no,3.903708523096942,0.12361211664042804,15.833333333333334
20AHYW0192,,Aedes albopictus,no,6.28140703517588,0.1853682237004862,269.7
20AHYW0193,,Aedes albopictus,no,0,0,0
20AHYW0194,,Aedes albopictus,no,8.298755186721992,0.09253692549775024,149.5
20AHYW0195,,Aedes albopictus,no,4.037685060565276,0.08185879317806537,289.5
20AHYW0196,,Aedes albopictus,no,8.855154965211891,0.14773401841388528,195.8571428571429
20AHYW0197,,Aedes albopictus,no,1.135718341851221,0.05720729909497356,162.5
20AHYW0198,,Aedes albopictus,no,1.2300123001230012,0.05460859386431253,123.5
20AHYW0199,,Aedes albopictus,no,10.058231868713603,0.12403825183985652,83.57894736842105
20AHYW0200,,Aedes albopictus,no,3.7429819089207736,0.05962966650824292,118
20AHYW0201,,Aedes albopictus,no,1.142857142857143,0.0698892421471696,171.5
20BJKW0477,,Culex pipiens,no,0,0,0
20BJKW0479,,Culex quinquefasciatus,no,0.6514657980456027,0.10294117647058824,14
20BJKW0482,,Culex pipiens,no,5.747126436781609,0.23750867695870345,14.88888888888889
20BJKW0484,,Culex quinquefasciatus,no,0,0,0
20BJKW0485,,Culex quinquefasciatus,no,0,0,0
20BJSR0487,,Armigeres subalbatus,no,0,0,0
20BJSR0488,,Armigeres subalbatus,no,2.7247956403269753,0.10873548069530505,10.75
20BJSR0490,,Armigeres subalbatus,no,0,0,0
20BJSR0491,,Armigeres subalbatus,no,0,0,0
20BJSR0492,,Armigeres subalbatus,no,0.6230529595015577,0.05298013245033112,8
20BJSR0495,,Armigeres subalbatus,no,0.8038585209003215,0.1,6
20BJYW0467,,Aedes albopictus,no,0,0,0
20BJYW0468,,Aedes albopictus,no,0,0,0
20BJYW0470,,Aedes albopictus,no,0.6472491909385113,0.0511182108626198,64
20BJYW0471,,Aedes albopictus,no,0,0,0
20BJYW0472,,Aedes albopictus,no,0.693000693000693,0.05555555555555555,11
20BJYW0473,,Aedes albopictus,no,0,0,0
20BJYW0474,,Aedes albopictus,no,1.401541695865452,0.0839662447257384,7
20BJYW0475,,Aedes albopictus,no,0,0,0
20BJYW0476,,Aedes albopictus,no,0,0,0
20CY1KW1508,,Culex pipiens,no,6.539833531510107,0.17257475714377943,15
20CY1KW1509,,Culex pipiens,no,6.7975830815709966,0.32492071171316456,17.444444444444443
20CY1KW1511,,Culex pipiens,no,1.1997600479904018,0.2235897435897436,14
20CY1KW1517,,Culex pipiens,no,0,0,0
20CY1SR1528,,Armigeres subalbatus,no,0.6514657980456027,0.07714285714285714,27
20CY1SR1529,,Armigeres subalbatus,no,0.6816632583503749,0.1232876712328767,9
20CY1SR1530,,Armigeres subalbatus,no,0,0,0
20CY1SR1531,,Armigeres subalbatus,no,4.366812227074235,0.1933148604269294,11.8
20CY1SR1532,,Armigeres subalbatus,no,0.6289308176100629,0.10483870967741936,13
20CY1SR1533,,Armigeres subalbatus,no,0.6587615283267457,0.07692307692307693,19
20CY1SR1534,,Armigeres subalbatus,no,0,0,0
20CY1SR1535,,Armigeres subalbatus,no,0,0,0
20CY1SR1536,,Armigeres subalbatus,no,0,0,0
20CY1SR1537,,Armigeres subalbatus,no,0,0,0
20CY2KW1544,,Culex quinquefasciatus,no,7.083825265643448,0.1596790815411089,18.583333333333332
20CY2KW1545,,Culex pipiens,no,2.680965147453083,0.1827616994364503,13.25
20CY2KW1548,,Culex pipiens,no,0,0,0
20CY2KW1549,,Culex quinquefasciatus,no,0,0,0
20CY2KW1550,,Culex quinquefasciatus,no,2.3054755043227666,0.13528355779121137,9.75
20DHMAW1409,,Anopheles sinensis,no,11.303191489361703,0.08073484822907309,10.235294117647058
20DHMAW1410,,Anopheles sinensis,no,0.5920663114268797,0.4888888888888889,22
20DHMAW1412,,Anopheles peditaeniatus,no,0.6373486297004461,0.3181818181818182,7
20DHMAW1413,,Anopheles sinensis,no,0.6265664160401002,0.0547945205479452,8
20DHMAW1415,,Anopheles sinensis,no,0,0,0
20DHMKW1377,,Culex quinquefasciatus,no,7.18954248366013,0.1921909495356585,17.09090909090909
20DHMKW1378,,Culex quinquefasciatus,no,6.815365551425031,0.17616045607193523,18.363636363636363
20DHMKW1379,,Culex pipiens,no,5.859375,0.22695429472025216,10.77777777777778
20DHMKW1380,,Culex quinquefasciatus,no,6.920415224913495,0.20346458717575175,24.166666666666668
20DHMKW1382,,Culex quinquefasciatus,no,5.710659898477157,0.12068285200956155,7.222222222222222
20DHMKW1383,,Culex pipiens,no,7.161458333333333,0.20595718817184308,17
20DHMKW1384,,Culex quinquefasciatus,no,5.890052356020942,0.15450968816605273,13
20DHMKW1385,,Culex quinquefasciatus,no,7.896221094190638,0.15420166888522177,80.28571428571429
20DHMSDH1386,,Culex tritaeniorhynchus,no,6.428988895382817,0.08840308289707775,94.63636363636364
20DHMSDH1387,,Culex tritaeniorhynchus,no,0,0,0
20DHMSDH1388,,Culex tritaeniorhynchus,no,0,0,0
20DHMSDH1390,,Culex quinquefasciatus,no,7.250755287009064,0.1865912478386028,50.916666666666664
20DHMSDH1391,,Culex tritaeniorhynchus,no,0,0,0
20DHMSDH1392,,Culex tritaeniorhynchus,no,4.3997485857950975,0.1845714828499015,17.428571428571427
20DHMSR1398,,Lutzia halifaxii,no,20.23608768971332,0.13192031969542287,17.666666666666668
20DHMSR1399,,Armigeres subalbatus,no,1.0070493454179257,0.5,6
20DHMSR1401,,Armigeres subalbatus,no,0.9099181073703368,0.3225806451612903,10
20DHMSR1402,,Armigeres subalbatus,no,0.9107468123861566,0.08108108108108109,6
20DHMSR1404,,Armigeres subalbatus,no,0,0,0
20GDAW0773,,Anopheles sinensis,no,0.6305170239596469,0.21505376344086025,20
20GDAW0774,,Anopheles sinensis,no,0,0,0
20GDAW0776,,Anopheles sinensis,no,0.6329113924050633,0.05442176870748299,8
20GDAW0777,,Anopheles sinensis,no,0,0,0
20GDAW0778,,Anopheles sinensis,no,0,0,0
20GDAW0779,,Anopheles sinensis,no,0,0,0
20GDBM0781,,Aedes albopictus,no,0,0,0
20GDBM0782,,Mansonia uniformis,no,4.3997485857950975,0.107385450460544,9.571428571428571
20GDKW0744,,Culex pipiens,no,4.972032318210068,0.1032525882942306,6
20GDKW0745,,Culex quinquefasciatus,no,0,0,0
20GDKW0746,,Culex pipiens,no,0,0,0
20GDKW0747,,Culex quinquefasciatus,no,0.6397952655150352,0.08333333333333333,7
20GDKW0749,,Culex quinquefasciatus,no,0,0,0
20GDKW0750,,Culex pipiens,no,0,0,0
20GDSDH0752,,Culex tritaeniorhynchus,no,3.6452004860267313,0.05278012936041986,9.166666666666666
20GDSDH0754,,Culex tritaeniorhynchus,no,0.5675368898978433,0.08108108108108109,6
20GDSR0761,,Armigeres subalbatus,no,0,0,0
20GDSR0762,,Armigeres subalbatus,no,0,0,0
20GDSR0767,,Armigeres subalbatus,no,0,0,0
20GDSR0768,,Armigeres subalbatus,no,0.6451612903225806,0.05769230769230769,9
20GDSR0769,,Armigeres subalbatus,no,3.450655624568668,0.10911839714382784,24
20GDSR0770,,Armigeres subalbatus,no,2.0202020202020203,0.1548357408127132,8.666666666666666
20GDYW0731,,Aedes albopictus,no,1.25,0.11167179838065916,61
20GDYW0732,,Aedes albopictus,no,0,0,0
20GDYW0733,,Aedes albopictus,no,0,0,0
20GDYW0734,,Aedes albopictus,no,0,0,0
20GDYW0735,,Aedes albopictus,no,0,0,0
20GDYW0737,,Aedes albopictus,no,0.643915003219575,0.05492424242424242,58
20GDYW0738,,Aedes albopictus,no,0,0,0
20GDYW0739,,Aedes albopictus,no,0,0,0
20GDYW0740,,Aedes albopictus,no,1.9292604501607715,0.05664704419305788,60
20GSSR0691,,Armigeres subalbatus,no,0,0,0
20GSSR0692,,Armigeres subalbatus,no,1.797483523067705,0.1248988484282602,16.333333333333332
20GSSR0693,,Armigeres subalbatus,no,2.03527815468114,0.09795323890695558,10
20GSSR0694,,Armigeres subalbatus,no,9.33786078098472,0.06191973151243517,22.363636363636363
20GSSR0695,,Armigeres subalbatus,no,2.4732069249793898,0.22659313725490196,9
20GSSR0696,,Armigeres subalbatus,no,8.183306055646481,0.12689279303041626,17.3
20GSSR0698,,Armigeres subalbatus,no,1.8656716417910448,0.07232615374918121,11.333333333333334
20GSSR0699,,Armigeres subalbatus,no,1.5608740894901143,0.127424388166293,96.33333333333331
20GSSR0700,,Armigeres subalbatus,no,3.775959723096287,0.11211088373296088,34.5
20GXAW0514,,Anopheles sinensis,no,0,0,0
20GXAW0515,,Anopheles sinensis,no,0,0,0
20GXAW0516,,Anopheles sinensis,no,0,0,0
20GXAW0517,,Anopheles sinensis,no,0,0,0
20GXAW0518,,Anopheles sinensis,no,0,0,0
20GXAW0519,,Anopheles sinensis,no,0,0,0
20GXKW0498,,Culex tritaeniorhynchus,no,0,0,0
20GXSDH0499,,Culex tritaeniorhynchus,no,0,0,0
20GXSDH0507,,Culex tritaeniorhynchus,no,0,0,0
20GXSR0509,,Armigeres subalbatus,no,0.6218905472636815,0.07079646017699115,8
20GXSR0510,,Armigeres subalbatus,no,1.7699115044247788,0.11342418764195984,47
20GXSR0511,,Armigeres subalbatus,no,0,0,0
20GXSR0512,,Armigeres subalbatus,no,0,0,0
20GXSR0513,,Armigeres subalbatus,no,0.5970149253731344,0.05221932114882506,20
20GXYW0497,,Aedes albopictus,no,0,0,0
20GZAW0457,,Anopheles sinensis,no,0,0,0
20GZAW0458,,Anopheles sinensis,no,0,0,0
20GZAW0459,,Anopheles sinensis,no,0.6635700066357001,0.1568627450980392,8
20GZAW0460,,Anopheles sinensis,no,0,0,0
20GZAW0461,,Anopheles sinensis,no,0,0,0
20GZAW0462,,Anopheles sinensis,no,0,0,0
20GZAW0463,,Anopheles sinensis,no,0.6381620931716656,0.11570247933884298,14
20GZAW0464,,Anopheles sinensis,no,0,0,0
20GZAW0465,,Anopheles sinensis,no,0,0,0
20GZAW0466,,Anopheles sinensis,no,0,0,0
20GZKW0427,,Culex pipiens,no,0,0,0
20GZKW0429,,Culex pipiens,no,7.838014369693012,0.1406252482093345,10.5
20GZKW0430,,Culex quinquefasciatus,no,0,0,0
20GZKW0431,,Culex pipiens,no,0,0,0
20GZKW0432,,Culex quinquefasciatus,no,0,0,0
20GZKW0434,,Culex pipiens,no,6.064690026954178,0.14848036837060669,25.11111111111111
20GZKW0435,,Culex quinquefasciatus,no,5.402160864345738,0.1497630272601171,12.444444444444445
20GZKW0436,,Culex quinquefasciatus,no,5.840363400389357,0.10745219541388652,21.22222222222222
20GZSDH0437,,Culex tritaeniorhynchus,no,0,0,0
20GZSDH0439,,Culex tritaeniorhynchus,no,0,0,0
20GZSDH0441,,Culex tritaeniorhynchus,no,0.5803830528148578,0.2254335260115607,39
20GZSDH0442,,Culex tritaeniorhynchus,no,4.3997485857950975,0.05594290794286166,7.142857142857143
20GZSDH0443,,Culex tritaeniorhynchus,no,0.6053268765133172,0.06707317073170732,11
20GZSDH0445,,Culex tritaeniorhynchus,no,0,0,0
20GZSDH0446,,Culex tritaeniorhynchus,no,4.452926208651399,0.05734024813354322,9.857142857142858
20GZSR0447,,Armigeres subalbatus,no,0,0,0
20GZSR0448,,Armigeres subalbatus,no,1.918158567774936,0.08078912245578912,9.666666666666666
20GZSR0449,,Armigeres subalbatus,no,0,0,0
20GZSR0450,,Armigeres subalbatus,no,3.658536585365854,0.0941340702541172,30
20GZSR0451,,Armigeres subalbatus,no,0.5984440454817475,0.06875,11
20GZSR0452,,Armigeres subalbatus,no,0,0,0
20GZSR0453,,Armigeres subalbatus,no,0.6176652254478073,0.08695652173913043,6
20GZSR0454,,Armigeres subalbatus,no,0.6161429451632779,0.15789473684210523,6
20GZSR0455,,Armigeres subalbatus,no,0,0,0
20GZSR0456,,Armigeres subalbatus,no,0.5807200929152149,0.1590909090909091,7
20GZYW0419,,Aedes albopictus,no,8.176100628930817,0.13136460841686445,237.69230769230768
20GZYW0420,,Aedes albopictus,no,3.7128712871287126,0.08329305503359177,95.5
20GZYW0421,,Aedes albopictus,no,3.778337531486146,0.06719550284095735,133.33333333333334
20GZYW0422,,Aedes albopictus,no,4.189944134078212,0.14459330095247053,138.16666666666666
20GZYW0424,,Aedes albopictus,no,8.190618019359643,0.12770911344821473,80.45454545454545
20HEBAW0711,,Anopheles sinensis,no,0,0,0
20HEBAW0713,,Anopheles sinensis,no,0.7052186177715092,0.05194805194805195,8
20HEBAW0715,,Anopheles sinensis,no,0,0,0
20HEBAW0717,,Anopheles sinensis,no,0,0,0
20HEBAW0719,,Anopheles sinensis,no,0,0,0
20HEBAW0720,,Anopheles anthropophagus,no,0,0,0
20HEBKW0701,,Culex quinquefasciatus,no,0,0,0
20HEBKW0702,,Culex pipiens,no,0,0,0
20HEBKW0704,,Culex pipiens,no,0,0,0
20HEBKW0705,,Culex pipiens,no,0,0,0
20HEBKW0706,,Culex pipiens,no,0.6968641114982579,0.0625,6
20HEBKW0707,,Culex pipiens,no,0,0,0
20HEBKW0708,,Culex pipiens,no,6.302521008403361,0.25454106280193245,6.111111111111111
20HEBKW0709,,Culex pipiens,no,6.418485237483954,0.09143079901228349,8
20HENAW0322,,Anopheles sinensis,no,0,0,0
20HENAW0323,,Anopheles sinensis,no,0,0,0
20HENAW0324,,Anopheles sinensis,no,0,0,0
20HENAW0325,,Anopheles sinensis,no,0,0,0
20HENAW0326,,Anopheles sinensis,no,0,0,0
20HENAW0327,,Anopheles sinensis,no,0.5977286312014345,0.05217391304347826,6
20HENAW0328,,Anopheles sinensis,no,0,0,0
20HENAW0329,,Anopheles sinensis,no,0.5861664712778428,0.0821917808219178,6
20HENAW0330,,Anopheles sinensis,no,2.230897936419409,0.10370990607832714,7.5
20HENAW0331,,Anopheles sinensis,no,5.481120584652863,0.08278207536137265,7.888888888888889
20HENKW0294,,Culex quinquefasciatus,no,15.358361774744028,0.09937875457508072,16.77777777777778
20HENKW0297,,Culex quinquefasciatus,no,5.6274620146314005,0.14836184657722212,34.9
20HENKW0298,,Culex pipiens,no,0,0,0
20HENKW0299,,Culex pipiens,no,7.679180887372014,0.09000613723844213,6.333333333333333
20HENKW0300,,Culex quinquefasciatus,no,1.3596193065941535,0.09377289377289376,6
20HENKW0302,,Culex pipiens,no,1.3054830287206267,0.11867816091954024,7
20HENKW0303,,Culex pipiens,no,0,0,0
20HENKW0304,,Culex pipiens,no,0,0,0
20HENSDH0306,,Culex tritaeniorhynchus,no,0,0,0
20HENSDH0307,,Culex tritaeniorhynchus,no,0,0,0
20HENSDH0308,,Culex tritaeniorhynchus,no,0.6455777921239509,0.09165302782324058,56
20HENSDH0309,,Culex tritaeniorhynchus,no,4.7114252061248525,0.07997563926062354,43.75
20HENSDH0311,,Culex tritaeniorhynchus,no,0,0,0
20HENSR0312,,Armigeres subalbatus,no,0,0,0
20HENSR0313,,Armigeres subalbatus,no,2.6613439787092483,0.12258496572619045,63.5
20HENSR0314,,Armigeres subalbatus,no,1.353179972936401,0.14927048260381592,14
20HENSR0315,,Armigeres subalbatus,no,1.737619461337967,0.06562185872247099,15.5
20HENSR0316,,Armigeres subalbatus,no,3.399048266485384,0.15217386558717702,26.4
20HENSR0317,,Armigeres subalbatus,no,6.885998469778118,0.18165653088200381,21.666666666666668
20HENSR0318,,Armigeres subalbatus,no,2.6367831245880025,0.10334187355367626,28.75
20HENSR0319,,Armigeres subalbatus,no,2.0013342228152102,0.2223228663446055,10.666666666666666
20HENSR0320,,Armigeres subalbatus,no,3.282994090610637,0.09499877132395616,23
20HENSR0321,,Armigeres subalbatus,no,2.631578947368421,0.14917027417027418,14.75
20HENYW0284,,Aedes albopictus,no,3.3025099075297226,0.05520709114204778,151.2
20HENYW0285,,Aedes albopictus,no,3.778337531486146,0.06248399128634344,131.5
20HENYW0286,,Aedes albopictus,no,4.452926208651399,0.06487382136968092,95.71428571428572
20HENYW0287,,Aedes albopictus,no,4.369992716678805,0.05705263541944402,78.5
20HENYW0288,,Aedes albopictus,no,4.062288422477996,0.06847862469311593,93.16666666666669
20HENYW0289,,Aedes albopictus,no,0.6410256410256411,0.05064715813168261,180
20HENYW0290,,Aedes albopictus,no,3.8167938931297702,0.06663596102850039,125.33333333333331
20HENYW0291,,Aedes albopictus,no,4.3997485857950975,0.07765181847856861,82.42857142857143
20HENYW0292,,Aedes albopictus,no,4.132231404958678,0.09623824492055258,173.42857142857142
20HENYW0293,,Aedes albopictus,no,2.969121140142518,0.07460786595949338,7.8
20HKBM0678,,Aedes albopictus,no,0,0,0
20HKBM0683,,Mansonia uniformis,no,0,0,0
20HKBM0685,,Mansonia uniformis,no,0,0,0
20HKBM0687,,Mansonia uniformis,no,2.7979854504756574,0.07386080024349165,293.8
20HKKW0648,,Culex pipiens,no,0,0,0
20HKKW0651,,Culex pipiens,no,0,0,0
20HKKW0654,,Culex quinquefasciatus,no,0,0,0
20HKKW0655,,Culex quinquefasciatus,no,0,0,0
20HKSDH0658,,Culex tritaeniorhynchus,no,1.8337408312958432,0.0783800296761805,7
20HKSDH0661,,Culex tritaeniorhynchus,no,4.510309278350515,0.0917758493148035,9
20HKSDH0662,,Culex tritaeniorhynchus,no,0,0,0
20HKSDH0663,,Culex tritaeniorhynchus,no,0,0,0
20HKSDH0664,,Culex tritaeniorhynchus,no,4.596191726854892,0.07136184382555213,18.285714285714285
20HKSDH0665,,Culex tritaeniorhynchus,no,0,0,0
20HKSDH0666,,Culex tritaeniorhynchus,no,4.408060453400504,0.08424602345147028,13
20HKSR0667,,Armigeres subalbatus,no,0,0,0
20HKSR0668,,Armigeres subalbatus,no,1.554001554001554,0.07442738484772213,10.5
20HKSR0669,,Armigeres subalbatus,no,0,0,0
20HKSR0670,,Armigeres subalbatus,no,1.4255167498218104,0.07174603174603175,7
20HKSR0671,,Armigeres subalbatus,no,0.5871990604815032,0.06122448979591836,6
20HKSR0672,,Armigeres subalbatus,no,3.8684719535783367,0.07288455807423129,8.25
20HKSR0673,,Armigeres subalbatus,no,1.4858841010401187,0.06674000733406674,6
20HKSR0674,,Armigeres subalbatus,no,6.419400855920114,0.10681189452101396,7.444444444444445
20HKSR0675,,Armigeres subalbatus,no,0,0,0
20HKSR0676,,Armigeres subalbatus,no,0,0,0
20HKYW0637,,Aedes albopictus,no,0,0,0
20HKYW0638,,Aedes albopictus,no,2.3995200959808036,0.06197535584718258,9.5
20HKYW0639,,Aedes albopictus,no,5.083514887436456,0.07642237388971528,50.42857142857143
20HKYW0640,,Aedes albopictus,no,0,0,0
20HKYW0641,,Aedes albopictus,no,3.802281368821293,0.06030888054070565,47
20HKYW0642,,Aedes albopictus,no,3.457814661134163,0.05506514884000248,39.4
20HKYW0643,,Aedes albopictus,no,0,0,0
20HKYW0644,,Aedes albopictus,no,0,0,0
20HKYW0645,,Aedes albopictus,no,3.851091142490372,0.07835408713315327,80.5
20HKYW0646,,Aedes albopictus,no,3.970880211780278,0.06034927066405798,34.833333333333336
20HUNAW0142,,Anopheles sinensis,no,2.565747273893521,0.05400829872178757,6.5
20HUNAW0143,,Anopheles sinensis,no,0,0,0
20HUNAW0144,,Anopheles sinensis,no,0,0,0
20HUNAW0145,,Anopheles sinensis,no,1.2422360248447206,0.1285317276516906,10
20HUNAW0146,,Anopheles sinensis,no,0,0,0
20HUNAW0147,,Anopheles sinensis,no,2.34192037470726,0.1625127493536374,10.75
20HUNAW0148,,Anopheles sinensis,no,0,0,0
20HUNAW0149,,Anopheles sinensis,no,1.1580775911986103,0.06916892631178345,10
20HUNAW0150,,Anopheles sinensis,no,0,0,0
20HUNAW0151,,Anopheles sinensis,no,3.4762456546929315,0.13864612511671334,7
20HUNKW0112,,Culex pipiens,no,14.492753623188406,0.07081725040205578,8.954545454545455
20HUNKW0113,,Culex quinquefasciatus,no,7.544979686593152,0.13149043973663502,21.692307692307693
20HUNKW0114,,Culex pipiens,no,16.191709844559583,0.16509104948195433,35.04
20HUNKW0115,,Culex quinquefasciatus,no,1.7103762827822122,0.05599110218171684,13.666666666666666
20HUNKW0116,,Culex pipiens,no,7.227332457293035,0.09313066104191736,19.09090909090909
20HUNKW0117,,Culex pipiens,no,20.54340622929092,0.12723667446969317,16.967741935483872
20HUNKW0118,,Culex quinquefasciatus,no,5.851755526657998,0.07678079626854248,6.333333333333333
20HUNKW0119,,Culex quinquefasciatus,no,0,0,0
20HUNKW0121,,Culex quinquefasciatus,no,5.9453032104637336,0.10179795510495772,41.8
20HUNSDH0124,,Culex tritaeniorhynchus,no,4.247572815533981,0.06467545866682438,25.142857142857142
20HUNSDH0130,,Culex tritaeniorhynchus,no,0,0,0
20HUNSDH0131,,Culex tritaeniorhynchus,no,0,0,0
20HUNSR0132,,Armigeres subalbatus,no,1.2445550715619167,0.05528312361213915,15.5
20HUNSR0133,,Armigeres subalbatus,no,3.287310979618672,0.07611026410618182,12.6
20HUNSR0134,,Armigeres subalbatus,no,1.889168765743073,0.12316505549588257,12.333333333333334
20HUNSR0135,,Armigeres subalbatus,no,2.2598870056497176,0.10049255700716889,49
20HUNSR0136,,Armigeres subalbatus,no,2.554278416347382,0.16014463737097584,37.75
20HUNSR0139,,Armigeres subalbatus,no,1.7657445556209534,0.08193501855111705,28.333333333333332
20HUNSR0140,,Armigeres subalbatus,no,0.6626905235255136,0.05246913580246913,17
20HUNSR0141,,Armigeres subalbatus,no,1.695873374788016,0.11018506153734704,22
20HUNYW0102,,Aedes albopictus,no,0.5753739930955121,0.07692307692307693,6
20HUNYW0103,,Aedes albopictus,no,1.8808777429467085,0.0583484152065139,92
20HUNYW0104,,Aedes albopictus,no,3.916449086161879,0.06135962333252418,85
20HUNYW0106,,Aedes albopictus,no,1.239925604463732,0.05391919199916493,118.5
20HUNYW0107,,Aedes albopictus,no,15.013054830287206,0.15279427029113518,56.95652173913044
20HUNYW0108,,Aedes albopictus,no,2.8089887640449436,0.11656079696793228,31.4
20HUNYW0109,,Aedes albopictus,no,6.1804697156983925,0.10718157230086016,148.8
20HUNYW0110,,Aedes albopictus,no,8.474576271186441,0.14994752117106253,9.142857142857142
20HUNYW0111,,Aedes albopictus,no,4.756242568370986,0.10148217880544082,113.5
20JXAW0091,,Anopheles sinensis,no,1.1527377521613833,0.07872760400850289,11.5
20JXAW0092,,Anopheles sinensis,no,0.6172839506172839,0.10256410256410256,8
20JXAW0094,,Anopheles sinensis,no,0,0,0
20JXAW0096,,Anopheles sinensis,no,1.779359430604982,0.247012987012987,7.333333333333333
20JXAW0097,,Anopheles sinensis,no,5.018820577164366,0.1389136347620921,7.875
20JXBM0101,,Lutzia halifaxii,no,0,0,0
